#ObjectId                             ObjectName  ObjectDesc  GpsDate     GpsTime               Longitude Latitude  Height  Speed Inputs  Outputs Fuel  Fuel2 PowerStatus addDataType addDataStr1 addDataStr2 Comment
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:06:56  30.462160 50.365000 315 2 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:07:26  30.462730 50.366740 314 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:07:56  30.461840 50.367290 316 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:08:26  30.462720 50.366370 317 19  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:08:56  30.463100 50.366580 316 21  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:09:26  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:09:56  30.462930 50.365420 315 9 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:10:26  0.000000  0.000000  315 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:10:56  30.463140 50.365920 315 2 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:11:28  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:12:02  30.463020 50.364570 316 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:12:35  30.462720 50.364630 314 3 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:13:05  30.463030 50.365310 314 15  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:13:39  30.462870 50.365820 316 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:14:11  30.463930 50.365210 315 8 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:14:45  30.463880 50.365230 316 30  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:15:17  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:15:50  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:16:20  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:16:53  30.462860 50.365970 316 25  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:17:25  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:17:59  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:18:29  30.462970 50.366210 316 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:18:59  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:19:32  30.464120 50.365450 316 37  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:20:05  30.463430 50.365970 315 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:20:39  30.462560 50.365760 317 10  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:21:09  30.463100 50.365790 316 1 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:21:43  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:22:14  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:22:44  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:23:14  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:23:48  30.463970 50.366160 316 6 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:24:18  30.463840 50.365950 315 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:24:48  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:25:18  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:25:48  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:26:18  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:26:48  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:27:18  30.463800 50.365710 316 7 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:27:48  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:28:18  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:28:48  30.464090 50.366270 316 2 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:29:22  30.461790 50.367450 316 19  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:29:52  30.461160 50.367450 316 34  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:30:22  30.464540 50.365550 316 15  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:30:52  30.465240 50.365550 316 8 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:31:22  30.465050 50.366000 316 11  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:31:52  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:32:22  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:32:52  30.461790 50.367290 316 4 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:33:22  30.461200 50.367240 316 14  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:33:52  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:34:22  30.461570 50.367030 316 32  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:34:56  30.461300 50.367060 316 26  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:35:26  30.461420 50.366970 315 4 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:35:56  30.463180 50.366000 316 1 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:36:26  30.461980 50.366510 315 11  1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:36:56  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:37:26  30.461050 50.366400 316 1 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:37:56  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:38:26  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:38:56  0.000000  0.000000  0 0 1 0 65  0 0 0     
15B624E9-B211-457A-B570-5D0A5754380E  auto01 auto01 01.01.2012  00:39:26  0.000000  0.000000  0 0 1 0 65  0 0 0     
