#stream writer is opened
#    lat    lon    ele    time    hdop    sat    fix    
50.492908  30.575859  119.000000  2015-09-20 18:21:53   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:21:54   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:21:55   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:21:56   1.2  9  3d  
50.492908  30.575859  119.000000  2015-09-20 18:21:57   1.2  8  3d  
50.492908  30.575859  119.000000  2015-09-20 18:21:58   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:21:59   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:00   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:01   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:02   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:03   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:04   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:05   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:06   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:07   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:08   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:09   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:10   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:11   2.4  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:12   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:13   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:14   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:15   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:16   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:17   1.6  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:18   1.6  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:19   3.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:20   3.2  8  3d  
50.492908  30.575859  119.000000  2015-09-20 18:22:21   1.6  7  3d  
50.492908  30.575859  119.000000  2015-09-20 18:22:22   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:23   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:24   2.4  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:25   1.2  0  2d  
50.492908  30.575859  119.000000  2015-09-20 18:22:26   1.6  9  3d  
50.492908  30.575859  119.000000  2015-09-20 18:22:27   1.6  0  2d  
