#stream writer is opened
#    lat    lon    ele    time    hdop    sat    fix    
50.510719  30.489729  221.000000  2016-10-29 14:16:33   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:34   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:34   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:35   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:35   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:36   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:36   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:37   6.4  4  3d  
50.510719  30.489729  221.000000  2016-10-29 14:16:37   6.4  4  3d  
50.510742  30.489882  221.000000  2016-10-29 14:16:39   6.4  0  3d  
50.510742  30.489882  221.000000  2016-10-29 14:16:39   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:46   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:46   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:47   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:47   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:48   6.4  0  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:48   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:49   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:49   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:50   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:50   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:51   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:51   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:52   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:52   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:53   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:53   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:54   6.4  4  3d  
50.510712  30.489637  221.000000  2016-10-29 14:16:54   6.4  4  3d  
